transaction_id,account_id,customer_id,type,amount,description,merchant,category,date,status,balance_after,failure_reason
TXN3C81BECEBD,ACC914A555B,CUST000678,credit,3014.95,Airbnb transaction,Airbnb,online_shopping,2025-07-20T10:02:44.256925,completed,17197.56,
TXNDF7D3160E5,ACC914A555B,CUST000678,debit,-503.8,Target transaction,Target,housing,2024-02-01T22:49:44.195750,completed,13678.81,
TXN3B0D114788,ACC914A555B,CUST000678,debit,-3169.72,Uber transaction,Uber,travel,2025-01-21T18:01:25.655736,completed,11012.89,
TXNC3C14B0FFD,ACC914A555B,CUST000678,credit,3534.65,Apple transaction,Apple,travel,2023-04-25T18:54:28.359431,completed,17717.26,
TXN7786BABAC9,ACC914A555B,CUST000678,debit,-3177.17,Uber transaction,Uber,online_shopping,2025-08-21T03:41:17.107109,completed,11005.44,
TXN146E0B2A40,ACC914A555B,CUST000678,credit,4359.25,Target transaction,Target,online_shopping,2024-11-19T15:09:50.374551,completed,18541.86,
TXN6564F592C3,ACC914A555B,CUST000678,credit,4143.56,Airbnb transaction,Airbnb,groceries,2023-07-02T03:21:52.072276,completed,18326.17,
TXNC1F7D938CE,ACC914A555B,CUST000678,credit,4550.53,Walmart transaction,Walmart,online_shopping,2025-12-04T14:09:51.010018,completed,18733.14,
TXN29E061533D,ACC914A555B,CUST000678,debit,-967.73,Starbucks transaction,Starbucks,housing,2023-02-23T19:59:30.584074,completed,13214.88,
TXN8B4AC59662,ACC914A555B,CUST000678,debit,-2433.69,Delta Airlines transaction,Delta Airlines,online_shopping,2024-07-23T20:16:02.524179,completed,11748.92,
TXNA26F83C9DD,ACC914A555B,CUST000678,credit,317.11,Uber transaction,Uber,entertainment,2024-08-30T12:47:38.828456,failed,14499.72,insufficient_funds
TXN1A02DCEED8,ACC914A555B,CUST000678,credit,1413.33,Airbnb transaction,Airbnb,salary,2025-01-03T09:48:33.527801,completed,15595.94,
TXN73568C7B7C,ACC914A555B,CUST000678,debit,-955.82,Target transaction,Target,entertainment,2025-03-12T10:38:52.053966,completed,13226.79,
TXNCFCE893AC8,ACC914A555B,CUST000678,debit,-2310.87,Uber transaction,Uber,salary,2025-04-06T11:17:35.703714,completed,11871.74,
TXN2C7CC22D04,ACC914A555B,CUST000678,debit,-1131.92,Walmart transaction,Walmart,travel,2024-04-28T17:58:26.565327,completed,13050.69,
TXN7B1BA66AA7,ACC914A555B,CUST000678,debit,-1631.24,Target transaction,Target,travel,2025-04-13T16:32:16.941034,completed,12551.37,
TXNC6EC00DEFC,ACC914A555B,CUST000678,debit,-480.99,Airbnb transaction,Airbnb,entertainment,2025-08-25T01:59:33.759566,completed,13701.62,
TXN3C22E98992,ACC914A555B,CUST000678,debit,-4155.55,Apple transaction,Apple,online_shopping,2023-02-11T09:21:08.391649,completed,10027.06,
TXNB3BB75DECA,ACC914A555B,CUST000678,credit,1606.22,Netflix transaction,Netflix,salary,2023-12-07T09:18:18.595320,completed,15788.83,
TXN8442835CD4,ACC914A555B,CUST000678,debit,-1917.4,Airbnb transaction,Airbnb,online_shopping,2025-06-06T05:20:57.073149,completed,12265.21,
TXNFC7724E4BD,ACC914A555B,CUST000678,debit,-4324.27,Airbnb transaction,Airbnb,online_shopping,2023-02-20T16:59:21.529128,completed,9858.34,
TXN77C98F162C,ACC914A555B,CUST000678,debit,-2170.01,Target transaction,Target,travel,2024-07-30T00:10:04.311189,failed,12012.6,insufficient_funds
TXN4BA1661BAB,ACC914A555B,CUST000678,credit,763.15,Apple transaction,Apple,online_shopping,2023-02-06T21:01:43.627122,completed,14945.76,
TXNC3A6360CE7,ACC914A555B,CUST000678,debit,-2802.5,Starbucks transaction,Starbucks,salary,2025-12-13T10:48:34.635874,completed,11380.11,
TXN1254CC202B,ACC914A555B,CUST000678,credit,1083.43,Delta Airlines transaction,Delta Airlines,online_shopping,2024-09-18T21:20:43.393405,completed,15266.04,
TXN46F3E808F8,ACC914A555B,CUST000678,credit,4218.33,Target transaction,Target,housing,2024-12-07T18:12:26.151976,completed,18400.94,
TXN305E7175E1,ACC914A555B,CUST000678,credit,2905.09,Walmart transaction,Walmart,online_shopping,2024-12-28T19:58:12.225367,completed,17087.7,
TXNE1E26785B9,ACC914A555B,CUST000678,debit,-898.99,Netflix transaction,Netflix,groceries,2024-06-11T19:29:01.429228,completed,13283.62,
TXNED19FE3B7D,ACC914A555B,CUST000678,credit,520.71,Apple transaction,Apple,housing,2023-07-28T23:07:25.661035,completed,14703.32,
TXN3A0536CB5B,ACC914A555B,CUST000678,debit,-406.11,Starbucks transaction,Starbucks,travel,2023-01-20T00:50:48.432546,completed,13776.5,
TXN49B2119F1D,ACC914A555B,CUST000678,debit,-237.4,Airbnb transaction,Airbnb,housing,2023-06-14T19:40:06.776056,completed,13945.21,
TXN55DABD695B,ACC914A555B,CUST000678,debit,-1061.55,Starbucks transaction,Starbucks,groceries,2025-02-01T10:34:11.089612,completed,13121.06,
TXN49272BB948,ACC914A555B,CUST000678,debit,-4233.17,Airbnb transaction,Airbnb,housing,2024-02-02T05:12:11.892485,completed,9949.44,
TXN46D5C26968,ACC914A555B,CUST000678,debit,-4859.35,Airbnb transaction,Airbnb,entertainment,2024-08-06T11:31:53.115469,completed,9323.26,
TXN663F12F954,ACC914A555B,CUST000678,credit,1621.78,Starbucks transaction,Starbucks,online_shopping,2024-10-04T23:16:22.906632,completed,15804.39,
TXN42F7679520,ACC914A555B,CUST000678,credit,2849.77,Airbnb transaction,Airbnb,salary,2025-08-31T08:19:29.459928,completed,17032.38,
TXN78BECE25EB,ACC914A555B,CUST000678,debit,-290.49,Walmart transaction,Walmart,travel,2025-08-20T17:03:57.438502,completed,13892.12,
TXNC9F5FC84B1,ACC914A555B,CUST000678,debit,-1507.98,Airbnb transaction,Airbnb,housing,2023-06-06T11:14:35.174240,completed,12674.63,
TXN455772AB7F,ACC914A555B,CUST000678,credit,2445.03,Uber transaction,Uber,travel,2023-01-12T12:48:02.118329,completed,16627.64,
TXNC14B78CCC2,ACC914A555B,CUST000678,debit,-4112.21,Target transaction,Target,online_shopping,2023-02-20T19:55:17.525773,completed,10070.4,
TXN331466F5D3,ACC914A555B,CUST000678,debit,-2568.98,Uber transaction,Uber,housing,2025-11-20T08:13:35.730317,completed,11613.63,
TXN8B12346BBF,ACC914A555B,CUST000678,credit,3226.87,Target transaction,Target,entertainment,2025-05-02T20:26:41.780951,completed,17409.48,
TXNF4C2CD82D4,ACC914A555B,CUST000678,debit,-3445.12,Starbucks transaction,Starbucks,housing,2024-10-12T14:18:50.487875,completed,10737.49,
TXN1F29EA7187,ACCA4199904,CUST000678,debit,-4518.49,Delta Airlines transaction,Delta Airlines,housing,2025-01-03T16:06:14.695424,completed,12219.06,
TXN5CDA51E258,ACCA4199904,CUST000678,debit,-2550.08,Delta Airlines transaction,Delta Airlines,groceries,2024-03-02T12:23:16.878961,completed,14187.47,
TXN26DD2BCA60,ACCA4199904,CUST000678,debit,-2260.5,Delta Airlines transaction,Delta Airlines,groceries,2024-10-16T06:28:54.096347,completed,14477.05,
TXNA80BCABBD6,ACCA4199904,CUST000678,debit,-3041.87,Delta Airlines transaction,Delta Airlines,online_shopping,2025-03-25T23:38:08.861431,failed,13695.68,insufficient_funds
TXNC4D2964EFD,ACCA4199904,CUST000678,debit,-3249.06,Starbucks transaction,Starbucks,groceries,2025-06-10T09:03:13.488063,completed,13488.49,
TXN7408E867E7,ACCA4199904,CUST000678,debit,-985.32,Uber transaction,Uber,housing,2024-06-19T11:00:50.587982,completed,15752.23,
TXN342F8F1FA7,ACCA4199904,CUST000678,credit,672.86,Walmart transaction,Walmart,travel,2023-11-02T09:32:27.735297,completed,17410.41,
TXNDC2134AFA8,ACCA4199904,CUST000678,debit,-2066.13,Airbnb transaction,Airbnb,travel,2025-06-16T08:23:01.575209,completed,14671.42,
TXN81ED0EC310,ACCA4199904,CUST000678,debit,-2852.07,Airbnb transaction,Airbnb,entertainment,2024-01-13T19:27:23.237964,completed,13885.48,
TXND6C13B99EE,ACCA4199904,CUST000678,credit,4979.35,Netflix transaction,Netflix,online_shopping,2025-02-21T10:46:12.480271,completed,21716.9,
TXN7A98D6910B,ACCA4199904,CUST000678,debit,-3144.26,Walmart transaction,Walmart,travel,2023-07-24T14:17:29.935848,completed,13593.29,
TXN1E35D33BE2,ACCA4199904,CUST000678,credit,2179.89,Delta Airlines transaction,Delta Airlines,entertainment,2023-08-20T12:33:41.444755,completed,18917.44,
TXNFD4EB536BE,ACCA4199904,CUST000678,debit,-2572.9,Delta Airlines transaction,Delta Airlines,housing,2025-07-30T17:56:58.628909,completed,14164.65,
TXN9B4DD38DD5,ACCA4199904,CUST000678,credit,1249.17,Target transaction,Target,online_shopping,2023-01-10T07:51:01.646205,completed,17986.72,
TXNE5F7268B20,ACCA4199904,CUST000678,debit,-2195.18,Starbucks transaction,Starbucks,salary,2025-12-23T05:16:11.901732,completed,14542.37,
TXNAEFDF8E97B,ACCA4199904,CUST000678,credit,3040.82,Target transaction,Target,groceries,2025-02-04T17:31:06.648866,failed,19778.37,insufficient_funds
TXN6DA0E12E52,ACCA4199904,CUST000678,debit,-3980.12,Apple transaction,Apple,salary,2023-10-02T05:25:01.952591,completed,12757.43,
TXN8A1D725DE2,ACCA4199904,CUST000678,debit,-4994.49,Uber transaction,Uber,groceries,2025-04-30T04:20:52.563478,completed,11743.06,
TXNAAD2D4394F,ACCA4199904,CUST000678,debit,-1761.11,Delta Airlines transaction,Delta Airlines,groceries,2024-04-30T12:53:59.454635,failed,14976.44,insufficient_funds
TXND046C05080,ACCA4199904,CUST000678,debit,-1584.47,Starbucks transaction,Starbucks,travel,2024-10-02T09:49:14.488250,completed,15153.08,
TXNE5165B616F,ACCA4199904,CUST000678,credit,213.93,Amazon transaction,Amazon,online_shopping,2024-04-12T12:16:03.567135,completed,16951.48,
TXNB686A01129,ACCA4199904,CUST000678,debit,-4116.96,Target transaction,Target,salary,2025-01-22T23:59:38.976393,completed,12620.59,
TXN1727B5E039,ACCA4199904,CUST000678,credit,4506.93,Amazon transaction,Amazon,travel,2023-08-28T13:03:28.894342,completed,21244.48,
TXNFE6A0E43D1,ACCA4199904,CUST000678,debit,-1771.06,Target transaction,Target,housing,2025-10-15T08:23:36.078827,completed,14966.49,
TXNA3A0F38B5A,ACCA4199904,CUST000678,credit,3074.68,Apple transaction,Apple,entertainment,2025-08-05T03:36:33.793410,completed,19812.23,
TXN0F73EAF37F,ACCA4199904,CUST000678,debit,-1224.68,Apple transaction,Apple,groceries,2023-05-23T04:58:18.130315,completed,15512.87,
TXNAFAFD92A0A,ACCA4199904,CUST000678,debit,-1920.39,Uber transaction,Uber,travel,2025-02-08T04:01:49.208940,completed,14817.16,
TXN0E12D386CA,ACCA4199904,CUST000678,debit,-4963.47,Starbucks transaction,Starbucks,groceries,2024-01-31T01:28:01.614832,failed,11774.08,insufficient_funds
TXNC62D4EC748,ACCA4199904,CUST000678,debit,-2924.7,Delta Airlines transaction,Delta Airlines,travel,2025-08-10T03:49:12.762615,completed,13812.85,
TXNABC0304D8C,ACCA4199904,CUST000678,debit,-946.66,Starbucks transaction,Starbucks,salary,2023-03-28T11:27:02.868257,completed,15790.89,
TXN2641D11719,ACCA4199904,CUST000678,credit,1961.15,Airbnb transaction,Airbnb,groceries,2025-05-26T23:22:53.117516,completed,18698.7,
TXNC7F7DD5526,ACCA4199904,CUST000678,debit,-3906.01,Apple transaction,Apple,travel,2024-11-16T18:10:33.544756,completed,12831.54,
TXNF1E75B01F1,ACCA4199904,CUST000678,debit,-4222.43,Netflix transaction,Netflix,salary,2025-10-28T06:58:55.924058,completed,12515.12,
TXNBACED5CEF2,ACCA4199904,CUST000678,debit,-4817.04,Airbnb transaction,Airbnb,groceries,2024-07-27T11:37:26.199720,completed,11920.51,
TXN236F1FAB7A,ACCC82CA215,CUST000678,credit,2389.28,Delta Airlines transaction,Delta Airlines,online_shopping,2024-08-18T00:41:36.366464,completed,50530.17,
TXN4A6E6C2A78,ACCC82CA215,CUST000678,debit,-3577.86,Netflix transaction,Netflix,salary,2025-02-17T16:17:31.986494,completed,44563.03,
TXN4708E62E2F,ACCC82CA215,CUST000678,credit,1207.93,Target transaction,Target,entertainment,2024-09-04T22:39:34.701964,completed,49348.82,
TXN6222178BF9,ACCC82CA215,CUST000678,debit,-1428.49,Target transaction,Target,salary,2023-06-01T14:47:12.899081,completed,46712.4,
TXND5ADEB486F,ACCC82CA215,CUST000678,debit,-2971.62,Delta Airlines transaction,Delta Airlines,entertainment,2023-10-20T00:38:28.828402,completed,45169.27,
TXN98DBD70CDA,ACCC82CA215,CUST000678,credit,1866.62,Airbnb transaction,Airbnb,housing,2025-05-25T19:51:21.302977,completed,50007.51,
TXN17A2A507A4,ACCC82CA215,CUST000678,debit,-1416.23,Apple transaction,Apple,groceries,2025-03-12T16:19:32.778021,failed,46724.66,insufficient_funds
TXND3F1E37947,ACCC82CA215,CUST000678,debit,-4034.27,Airbnb transaction,Airbnb,travel,2025-06-04T19:46:48.990234,failed,44106.62,insufficient_funds
TXNA20A2F82D8,ACCC82CA215,CUST000678,credit,729.69,Uber transaction,Uber,entertainment,2025-10-08T06:25:06.929252,completed,48870.58,
TXN0BE11CF0C3,ACCC82CA215,CUST000678,debit,-2045.37,Netflix transaction,Netflix,entertainment,2024-10-07T15:52:52.945612,completed,46095.52,
TXN4D17030E92,ACCC82CA215,CUST000678,debit,-2062.54,Amazon transaction,Amazon,travel,2023-04-03T05:37:39.851557,completed,46078.35,
TXNFD73DACBB3,ACCC82CA215,CUST000678,debit,-2787.31,Airbnb transaction,Airbnb,entertainment,2023-07-20T23:08:09.758686,completed,45353.58,
TXN35B567584F,ACCC82CA215,CUST000678,debit,-1380.18,Walmart transaction,Walmart,groceries,2025-08-31T06:39:27.449918,completed,46760.71,
TXN4BC88B53EE,ACCC82CA215,CUST000678,credit,2915.67,Target transaction,Target,travel,2024-06-13T16:57:32.578994,completed,51056.56,
TXNA6A3B2A829,ACCC82CA215,CUST000678,debit,-1248.24,Target transaction,Target,groceries,2023-11-23T09:12:25.922113,completed,46892.65,
TXN735AACDDBF,ACCC82CA215,CUST000678,debit,-170.26,Delta Airlines transaction,Delta Airlines,salary,2023-08-12T10:40:56.768524,completed,47970.63,
TXN811E638AF7,ACCC82CA215,CUST000678,credit,3802.93,Amazon transaction,Amazon,groceries,2023-02-06T16:54:12.065459,completed,51943.82,
TXNB8E67B0407,ACCC82CA215,CUST000678,debit,-3045.33,Starbucks transaction,Starbucks,salary,2023-08-04T21:11:46.409684,failed,45095.56,insufficient_funds
TXN235C112E21,ACCC82CA215,CUST000678,credit,3191.34,Uber transaction,Uber,entertainment,2024-01-07T17:36:31.863192,completed,51332.23,
TXN58BC0A1CF5,ACCC82CA215,CUST000678,debit,-238.89,Netflix transaction,Netflix,housing,2025-01-28T23:12:06.633774,completed,47902.0,
TXNE32DBF4ACD,ACCC82CA215,CUST000678,credit,4749.73,Netflix transaction,Netflix,travel,2023-11-09T10:41:53.725368,completed,52890.62,
TXNF42FD112AF,ACCC82CA215,CUST000678,credit,2985.71,Apple transaction,Apple,travel,2023-01-05T15:56:13.735554,completed,51126.6,
TXNB9FB32CC55,ACCC82CA215,CUST000678,debit,-4014.67,Starbucks transaction,Starbucks,online_shopping,2024-12-21T08:19:28.927468,completed,44126.22,
TXN6C8CD7A572,ACCC82CA215,CUST000678,debit,-4838.1,Starbucks transaction,Starbucks,online_shopping,2025-10-13T10:48:31.327606,completed,43302.79,
TXN707ED41F7F,ACCC82CA215,CUST000678,debit,-4302.34,Netflix transaction,Netflix,online_shopping,2023-07-29T16:26:06.680538,failed,43838.55,insufficient_funds
TXN121236CF5A,ACCC82CA215,CUST000678,credit,4678.05,Delta Airlines transaction,Delta Airlines,travel,2024-07-08T10:57:23.457083,completed,52818.94,
TXN9215DDB32F,ACCC82CA215,CUST000678,debit,-1466.99,Apple transaction,Apple,entertainment,2025-10-16T02:18:09.183247,completed,46673.9,
TXN5D285E4E81,ACCC82CA215,CUST000678,credit,695.39,Airbnb transaction,Airbnb,entertainment,2023-09-28T08:13:31.771363,completed,48836.28,
TXN9AEA361A2B,ACCC82CA215,CUST000678,debit,-2183.05,Amazon transaction,Amazon,housing,2025-03-30T05:15:05.205804,completed,45957.84,
TXN61183896C8,ACCC82CA215,CUST000678,debit,-2695.65,Netflix transaction,Netflix,housing,2025-08-03T11:19:23.858590,completed,45445.24,
TXNF0250623FB,ACCC82CA215,CUST000678,debit,-3200.7,Airbnb transaction,Airbnb,groceries,2024-04-05T02:35:04.915015,completed,44940.19,
TXN29792FF2CC,ACCC82CA215,CUST000678,debit,-3317.69,Netflix transaction,Netflix,housing,2023-11-21T08:50:46.540028,completed,44823.2,
TXN8579EA6C56,ACCC82CA215,CUST000678,debit,-4191.91,Apple transaction,Apple,travel,2025-07-31T13:41:47.104300,completed,43948.98,
TXN37A272701C,ACCC82CA215,CUST000678,debit,-1319.18,Starbucks transaction,Starbucks,travel,2023-02-12T15:51:59.679460,completed,46821.71,
TXNC39EF9E373,ACCC82CA215,CUST000678,credit,80.13,Apple transaction,Apple,salary,2023-12-06T00:14:48.842684,completed,48221.02,
TXNA9700912AA,ACCC82CA215,CUST000678,debit,-38.26,Walmart transaction,Walmart,entertainment,2024-06-01T19:21:38.107118,completed,48102.63,
TXND5436BDBE2,ACCC82CA215,CUST000678,debit,-4122.58,Starbucks transaction,Starbucks,online_shopping,2025-05-19T01:17:00.817751,completed,44018.31,
TXNE0154ED308,ACCC82CA215,CUST000678,debit,-1621.69,Delta Airlines transaction,Delta Airlines,online_shopping,2024-09-26T18:52:40.684417,completed,46519.2,
TXNE1C1FFA4C4,ACCC82CA215,CUST000678,credit,3755.0,Uber transaction,Uber,online_shopping,2024-03-13T01:34:34.451149,failed,51895.89,insufficient_funds
TXN39AEAB3AAA,ACCC82CA215,CUST000678,credit,4884.51,Starbucks transaction,Starbucks,salary,2023-09-04T06:11:07.249853,completed,53025.4,
TXN59175FDE00,ACCC82CA215,CUST000678,debit,-1838.21,Uber transaction,Uber,entertainment,2025-01-26T19:22:56.930752,completed,46302.68,
TXN337CDD4C9D,ACCC82CA215,CUST000678,debit,-2103.33,Walmart transaction,Walmart,travel,2025-01-15T06:31:44.604414,completed,46037.56,
TXN43BD6A3272,ACCC82CA215,CUST000678,debit,-4116.13,Amazon transaction,Amazon,online_shopping,2025-07-09T00:46:15.589034,completed,44024.76,
TXNC26A2E23D2,ACCC82CA215,CUST000678,debit,-1793.59,Target transaction,Target,entertainment,2023-02-20T16:01:36.249122,completed,46347.3,
TXNDACFD56A55,ACCC82CA215,CUST000678,debit,-720.78,Starbucks transaction,Starbucks,housing,2024-10-14T20:59:55.269796,completed,47420.11,
TXNA1DDE6F670,ACCC82CA215,CUST000678,credit,658.04,Airbnb transaction,Airbnb,salary,2024-06-10T12:10:56.467789,completed,48798.93,
TXNF5063BCBBB,ACCC82CA215,CUST000678,debit,-4162.43,Uber transaction,Uber,groceries,2023-02-25T19:36:02.292681,failed,43978.46,insufficient_funds
TXNABC0C33424,ACCB3305AD0,CUST000679,debit,-3673.61,Delta Airlines transaction,Delta Airlines,groceries,2023-02-01T21:03:11.350514,completed,19302.47,
TXNC29ADDFCF1,ACCB3305AD0,CUST000679,debit,-1361.48,Amazon transaction,Amazon,travel,2024-05-17T07:02:22.405346,completed,21614.6,
TXN908111F248,ACCB3305AD0,CUST000679,credit,3963.07,Starbucks transaction,Starbucks,entertainment,2024-05-06T10:58:09.618952,completed,26939.15,
TXNC03C48C8BF,ACCB3305AD0,CUST000679,debit,-198.48,Delta Airlines transaction,Delta Airlines,housing,2024-03-06T09:22:19.728424,completed,22777.6,
TXN2FBAFE8838,ACCB3305AD0,CUST000679,debit,-591.59,Delta Airlines transaction,Delta Airlines,housing,2023-10-20T00:17:13.346141,completed,22384.49,
TXN48F0465817,ACCB3305AD0,CUST000679,debit,-1020.85,Delta Airlines transaction,Delta Airlines,groceries,2025-11-23T06:09:09.199584,failed,21955.23,insufficient_funds
TXN5E7DACAD9A,ACCB3305AD0,CUST000679,credit,1319.18,Starbucks transaction,Starbucks,groceries,2023-03-07T21:28:08.159752,failed,24295.26,insufficient_funds
TXN3D40240661,ACCB3305AD0,CUST000679,credit,3823.56,Uber transaction,Uber,housing,2023-07-11T19:11:47.637304,completed,26799.64,
TXN7ED90850EA,ACCB3305AD0,CUST000679,debit,-1557.32,Amazon transaction,Amazon,entertainment,2024-02-29T17:25:57.385256,completed,21418.76,
TXNA29052295D,ACCB3305AD0,CUST000679,debit,-4723.45,Walmart transaction,Walmart,online_shopping,2024-01-17T09:30:12.611317,completed,18252.63,
TXN7FD6093877,ACCB3305AD0,CUST000679,debit,-1991.3,Amazon transaction,Amazon,groceries,2025-06-01T10:48:12.670774,completed,20984.78,
TXNEF1618972A,ACCB3305AD0,CUST000679,debit,-1491.76,Netflix transaction,Netflix,online_shopping,2023-07-12T08:11:07.957831,completed,21484.32,
TXN6A8AF97381,ACCB3305AD0,CUST000679,debit,-3707.21,Delta Airlines transaction,Delta Airlines,entertainment,2023-01-06T05:55:54.678888,completed,19268.87,
TXN4DD354CB15,ACCB3305AD0,CUST000679,debit,-3860.09,Netflix transaction,Netflix,groceries,2023-10-25T10:56:27.909856,completed,19115.99,
TXN99C1202B45,ACCB3305AD0,CUST000679,debit,-2547.42,Target transaction,Target,travel,2024-07-12T04:13:45.172161,completed,20428.66,
TXN3C67746A9A,ACCB3305AD0,CUST000679,debit,-318.25,Airbnb transaction,Airbnb,housing,2023-11-08T13:43:46.141912,completed,22657.83,
TXNE763920F60,ACCB3305AD0,CUST000679,debit,-2358.7,Airbnb transaction,Airbnb,online_shopping,2024-12-02T16:13:47.046041,completed,20617.38,
TXN46792579FB,ACCB3305AD0,CUST000679,debit,-274.77,Walmart transaction,Walmart,entertainment,2023-03-29T13:44:32.665599,completed,22701.31,
TXN7F47F52770,ACCB3305AD0,CUST000679,debit,-3193.46,Amazon transaction,Amazon,housing,2025-03-09T16:29:59.229705,completed,19782.62,
TXN9A2CFA7A96,ACCB3305AD0,CUST000679,credit,884.72,Delta Airlines transaction,Delta Airlines,housing,2023-03-03T10:57:20.986417,completed,23860.8,
TXN91BFA43AD6,ACCB3305AD0,CUST000679,credit,1552.35,Target transaction,Target,groceries,2024-07-30T04:23:42.109038,completed,24528.43,
TXN475CCF135F,ACCDB4A03ED,CUST000680,debit,-73.46,Uber transaction,Uber,online_shopping,2025-06-06T07:20:14.780980,completed,18085.51,
TXNCB68BFC39D,ACCDB4A03ED,CUST000680,debit,-2551.6,Netflix transaction,Netflix,online_shopping,2025-02-08T01:03:05.142299,completed,15607.37,
TXN0223FF94B0,ACCDB4A03ED,CUST000680,credit,85.52,Starbucks transaction,Starbucks,housing,2025-02-01T07:32:44.402610,completed,18244.49,
TXNC30F1EBEC4,ACCDB4A03ED,CUST000680,debit,-3996.52,Airbnb transaction,Airbnb,entertainment,2024-02-05T00:44:02.580175,completed,14162.45,
TXNAC73F5C3A9,ACCDB4A03ED,CUST000680,debit,-2629.72,Airbnb transaction,Airbnb,entertainment,2024-12-24T14:09:16.926124,completed,15529.25,
TXN85F13625AF,ACCDB4A03ED,CUST000680,credit,4278.47,Delta Airlines transaction,Delta Airlines,travel,2024-04-04T12:00:40.460452,completed,22437.44,
TXN14483D2176,ACCDB4A03ED,CUST000680,debit,-905.11,Delta Airlines transaction,Delta Airlines,travel,2025-07-04T18:13:54.707974,completed,17253.86,
TXN93D0C9DF80,ACCDB4A03ED,CUST000680,credit,755.83,Amazon transaction,Amazon,online_shopping,2024-11-21T11:38:41.547001,completed,18914.8,
TXNDE0C65FC58,ACCDB4A03ED,CUST000680,debit,-3197.44,Amazon transaction,Amazon,online_shopping,2024-12-02T17:57:05.358601,completed,14961.53,
TXN93D8C7AC8A,ACCDB4A03ED,CUST000680,debit,-2231.56,Uber transaction,Uber,housing,2024-04-07T00:53:18.246211,completed,15927.41,
TXN2491181C47,ACCDB4A03ED,CUST000680,credit,2389.17,Starbucks transaction,Starbucks,housing,2023-08-24T23:06:55.284914,completed,20548.14,
TXN43944C7F84,ACCDB4A03ED,CUST000680,debit,-2543.59,Delta Airlines transaction,Delta Airlines,travel,2023-12-05T23:16:39.469462,completed,15615.38,
TXN57A69F12F1,ACCDB4A03ED,CUST000680,debit,-2531.82,Netflix transaction,Netflix,online_shopping,2025-11-07T20:39:38.008617,completed,15627.15,
TXN4FC5BA3FF8,ACCDB4A03ED,CUST000680,credit,2708.03,Netflix transaction,Netflix,groceries,2025-07-21T04:33:41.767767,completed,20867.0,
TXN1AA1EF9DA5,ACCDB4A03ED,CUST000680,credit,232.67,Apple transaction,Apple,groceries,2025-12-27T20:34:58.051688,completed,18391.64,
TXN3F8832F2B5,ACCDB4A03ED,CUST000680,debit,-3363.62,Apple transaction,Apple,travel,2023-01-07T16:51:26.801296,completed,14795.35,
TXN7D4FFD5449,ACCDB4A03ED,CUST000680,credit,2188.46,Netflix transaction,Netflix,online_shopping,2025-03-23T21:11:15.975933,failed,20347.43,insufficient_funds
TXN6F333D0E19,ACCDB4A03ED,CUST000680,debit,-3637.61,Amazon transaction,Amazon,housing,2025-11-25T12:27:07.632865,completed,14521.36,
TXN9F14ACDBE4,ACCDB4A03ED,CUST000680,debit,-2807.95,Uber transaction,Uber,housing,2025-06-03T21:31:46.675773,completed,15351.02,
TXNE70426E1E6,ACCDB4A03ED,CUST000680,debit,-4481.35,Amazon transaction,Amazon,entertainment,2024-02-02T22:14:10.840055,completed,13677.62,
TXN4FD9384003,ACCDB4A03ED,CUST000680,debit,-4393.95,Uber transaction,Uber,groceries,2024-04-03T23:11:25.222676,completed,13765.02,
TXN1DA4CBB054,ACCDB4A03ED,CUST000680,debit,-2368.58,Amazon transaction,Amazon,salary,2024-04-03T16:07:51.934614,completed,15790.39,
TXNEEFF41C583,ACCDB4A03ED,CUST000680,debit,-2545.58,Airbnb transaction,Airbnb,groceries,2024-01-06T05:24:31.243232,completed,15613.39,
TXN6206F3E18E,ACCDB4A03ED,CUST000680,debit,-4484.52,Netflix transaction,Netflix,travel,2023-08-07T02:23:16.262421,completed,13674.45,
TXNC13AD60BA2,ACCDB4A03ED,CUST000680,debit,-3927.21,Airbnb transaction,Airbnb,housing,2023-05-29T18:08:10.752187,completed,14231.76,
TXNFA891DD8B1,ACCDB4A03ED,CUST000680,debit,-5.84,Amazon transaction,Amazon,housing,2023-04-04T23:59:08.108367,completed,18153.13,
TXN225434122B,ACCDB4A03ED,CUST000680,credit,2530.99,Starbucks transaction,Starbucks,housing,2023-04-19T00:33:14.786777,completed,20689.96,
TXNC3791BFDC5,ACCDB4A03ED,CUST000680,credit,204.79,Target transaction,Target,entertainment,2025-01-26T15:31:13.953377,completed,18363.76,
TXN77A7A2DC75,ACCDB4A03ED,CUST000680,debit,-4100.36,Amazon transaction,Amazon,travel,2025-01-13T18:16:48.952413,completed,14058.61,
TXNC86981EF91,ACCDB4A03ED,CUST000680,credit,336.96,Apple transaction,Apple,entertainment,2025-11-23T19:26:19.142695,completed,18495.93,
TXNA3701AC7D7,ACCDB4A03ED,CUST000680,debit,-4123.36,Delta Airlines transaction,Delta Airlines,housing,2025-06-29T17:53:07.603535,completed,14035.61,
TXNFC95D11C43,ACCDB4A03ED,CUST000680,credit,601.63,Target transaction,Target,online_shopping,2023-10-02T07:10:41.306566,completed,18760.6,
TXN73A86E4E06,ACCDB4A03ED,CUST000680,credit,1381.91,Target transaction,Target,entertainment,2024-07-26T12:15:29.927782,completed,19540.88,
TXNDFD31AEF97,ACCDB4A03ED,CUST000680,debit,-2804.27,Airbnb transaction,Airbnb,travel,2024-12-22T21:46:44.045762,completed,15354.7,
