account_id,customer_id,account_type,account_number_masked,balance,available_balance,status,opened_date
ACCBA170293,CUST000758,checking,****9928,12717.1,12717.1,active,2018-03-23T21:46:36.478916
ACC9C0F3A3D,CUST000758,credit,****9507,21240.81,21240.81,active,2023-05-11T03:42:20.559838
ACC5C77BA8A,CUST000759,savings,****3085,47357.14,47357.14,active,2019-08-06T01:35:50.684243
ACC2F18ECD8,CUST000760,checking,****2611,21347.63,21347.63,active,2017-02-18T18:54:20.429342
ACCB315CBB9,CUST000760,savings,****7281,26875.32,26875.32,active,2023-03-10T11:48:44.039581
ACC1DE2331C,CUST000760,savings,****9550,43287.57,43287.57,active,2025-09-16T07:24:58.402500
ACC596E291E,CUST000761,credit,****9263,12834.58,12834.58,active,2016-01-30T15:09:30.937378
ACC079AB15F,CUST000761,checking,****5213,6891.23,6891.23,active,2017-04-15T04:34:05.526063
ACC06853BE7,CUST000761,savings,****9935,12360.03,12360.03,active,2018-07-03T10:41:27.476655
ACC68BE873A,CUST000762,checking,****6096,17956.57,17956.57,active,2020-08-30T00:31:03.726676
ACCBB9A908F,CUST000762,savings,****3466,24210.08,24210.08,active,2024-04-12T03:49:27.681036
ACCAAF5DCBF,CUST000762,checking,****6231,47055.52,47055.52,active,2021-08-02T01:45:04.441148
ACCFBE186D7,CUST000763,credit,****1732,30517.38,30517.38,active,2019-09-23T23:35:37.055034
ACC3F01CEF3,CUST000763,savings,****3756,22205.98,22205.98,active,2016-11-30T11:36:53.351983
ACCAF73BE32,CUST000764,credit,****7314,28162.2,28162.2,active,2018-06-22T16:29:03.032723
ACC2A7368D1,CUST000765,checking,****3576,28563.71,28563.71,active,2024-04-26T19:25:37.359571
ACCFE6E5182,CUST000765,savings,****1847,41759.48,41759.48,active,2017-10-31T13:26:04.560653
ACC15A0DF96,CUST000765,checking,****7957,46808.08,46808.08,active,2018-07-12T12:00:36.996957
ACCDA4E9F4F,CUST000766,credit,****7843,17332.6,17332.6,active,2018-08-18T19:16:03.256290
ACC21976AB8,CUST000766,savings,****5099,4784.92,4784.92,active,2017-10-27T18:39:28.809654
ACC169DA6BE,CUST000767,credit,****1597,3867.09,3867.09,active,2015-08-23T18:33:40.601779
ACC8A035374,CUST000767,checking,****7363,32424.22,32424.22,active,2023-10-22T04:45:08.499158
ACCCDFF8CDC,CUST000767,credit,****5647,7153.4,7153.4,active,2017-05-07T12:50:32.519794
ACC07847F2E,CUST000768,checking,****5971,7143.81,7143.81,active,2024-06-22T00:10:39.418571
ACC8174B655,CUST000768,savings,****3151,39531.13,39531.13,active,2024-12-24T03:35:16.772259
ACC841AAD6A,CUST000769,checking,****2284,25804.8,25804.8,active,2017-01-27T03:15:51.658528
ACC9522768F,CUST000769,credit,****2112,35497.64,35497.64,active,2019-02-24T03:42:35.860447
ACC19BF98C9,CUST000770,savings,****9024,13006.99,13006.99,active,2017-11-05T15:23:01.210370
ACC200CC353,CUST000770,savings,****4462,19943.05,19943.05,active,2021-04-25T14:05:50.959733
ACC8F5D8D24,CUST000771,savings,****3782,22500.48,22500.48,active,2024-10-03T07:14:18.513354
ACC0E03C1CB,CUST000771,savings,****6543,20003.17,20003.17,active,2025-07-22T23:50:46.730884
ACC434D8EFE,CUST000772,savings,****1278,30318.65,30318.65,active,2023-12-21T11:12:14.363397
ACC21CDAF0C,CUST000772,savings,****5785,44299.11,44299.11,active,2015-10-16T01:13:06.829931
ACC8918B355,CUST000773,checking,****1999,24303.04,24303.04,active,2016-04-17T13:34:00.206392
ACCD52C04B2,CUST000773,checking,****6046,42296.17,42296.17,active,2022-12-08T07:45:16.321758
ACC397C0D35,CUST000774,credit,****7161,21276.85,21276.85,active,2025-02-02T16:28:55.246865
ACCC7580ED8,CUST000775,credit,****1587,20555.83,20555.83,active,2015-02-14T03:17:42.705045
ACC7AEBA19F,CUST000775,checking,****5845,39704.15,39704.15,active,2018-01-31T04:09:45.088348
ACCED24B95B,CUST000776,credit,****2316,462.76,462.76,active,2016-01-27T06:38:54.325063
ACC29878238,CUST000776,savings,****8763,30675.94,30675.94,active,2019-09-02T22:26:00.004697
ACCB8C37EEA,CUST000776,credit,****9890,24560.73,24560.73,active,2025-11-15T18:13:21.868534
ACC927EC111,CUST000777,savings,****9904,2227.92,2227.92,active,2015-07-25T10:25:15.420116
ACC25FE8345,CUST000777,credit,****1009,42979.24,42979.24,active,2025-11-04T15:54:37.774432
ACC1F0CD37C,CUST000777,checking,****5780,8446.37,8446.37,active,2023-06-04T03:48:56.941958
ACC14A4195E,CUST000778,credit,****4861,4830.15,4830.15,active,2019-08-24T13:41:26.882641
ACC1944E5F8,CUST000778,checking,****8737,12367.87,12367.87,active,2024-11-05T09:19:33.362689
ACCFF8EC36D,CUST000779,checking,****2088,11497.21,11497.21,active,2016-04-22T10:34:29.505992
ACCBF4ED720,CUST000780,checking,****9055,656.46,656.46,active,2017-07-09T07:37:44.412152
ACC4DE9A4D2,CUST000780,credit,****7743,15548.54,15548.54,active,2018-11-04T20:01:07.019772
ACCE2E542AE,CUST000780,checking,****3421,41608.78,41608.78,active,2023-04-14T07:15:37.261775
ACCD3BF6104,CUST000781,credit,****8442,44318.26,44318.26,active,2023-10-30T01:03:45.949517
ACC01AB66CE,CUST000781,savings,****1152,3187.95,3187.95,active,2020-03-11T14:06:57.582413
ACCA99B9BE2,CUST000781,credit,****7097,33837.39,33837.39,active,2025-04-06T12:39:22.059765
ACC4914B7D2,CUST000782,credit,****5121,18434.98,18434.98,active,2019-10-16T01:22:26.197833
ACC173AFF0A,CUST000783,checking,****2311,37514.58,37514.58,active,2015-10-18T17:06:28.991939
ACC091A3C6E,CUST000783,credit,****7266,38993.75,38993.75,active,2023-01-18T03:13:55.104511
ACC6D25B2BB,CUST000783,credit,****2726,26110.05,26110.05,active,2017-09-21T23:49:16.077435
ACC0EE3B36A,CUST000784,savings,****4993,38415.58,38415.58,active,2024-01-09T18:22:39.652739
ACC4618E579,CUST000785,checking,****5589,44762.99,44762.99,active,2022-05-18T16:42:41.324230
ACCE0E4C870,CUST000786,credit,****3544,34171.93,34171.93,active,2025-07-20T17:56:51.198849
ACC18CD4AC7,CUST000786,savings,****2574,41761.19,41761.19,active,2023-12-17T11:49:14.644959
ACC794EA9D4,CUST000787,checking,****2579,13427.24,13427.24,active,2015-08-18T22:07:43.311863
ACC50EA84F7,CUST000787,checking,****1231,19371.41,19371.41,active,2020-02-23T11:43:36.526452
ACC7B4534AB,CUST000787,credit,****8001,28725.08,28725.08,active,2024-11-01T15:36:44.354458
ACC8C61F188,CUST000788,checking,****5025,27589.41,27589.41,active,2023-07-16T11:22:43.460249
ACC2458AFD4,CUST000788,credit,****4367,892.54,892.54,active,2017-04-14T13:08:47.391466
ACCB46169FA,CUST000788,credit,****5964,38328.41,38328.41,active,2021-11-19T20:59:48.996238
ACCEECEF617,CUST000789,savings,****6274,24423.49,24423.49,active,2025-09-02T06:51:50.460578
ACC0F3DD72C,CUST000790,checking,****7276,44112.34,44112.34,active,2016-08-01T15:32:57.162851
ACC8A08EF48,CUST000790,credit,****5669,14352.69,14352.69,active,2023-05-04T16:55:30.428389
ACC14F2792E,CUST000790,savings,****4735,49529.81,49529.81,active,2024-09-10T03:33:31.841162
ACCD5B58593,CUST000791,checking,****6449,39239.48,39239.48,active,2023-06-03T04:42:31.282070
ACC11ADC026,CUST000791,credit,****3404,33631.98,33631.98,active,2016-06-13T16:02:54.691024
ACC7DD92CF3,CUST000791,checking,****9009,38952.66,38952.66,active,2023-02-17T22:30:07.322619
ACC7B00618C,CUST000792,checking,****6343,43257.3,43257.3,active,2017-01-27T14:46:39.670553
ACCF35F9704,CUST000792,savings,****1550,2340.9,2340.9,active,2018-08-08T10:19:26.217611
ACC5FFF5E0B,CUST000792,checking,****5890,31413.24,31413.24,active,2016-12-06T03:38:43.013224
ACC0F2424C8,CUST000793,checking,****7727,13671.01,13671.01,active,2018-06-23T19:53:09.589170
ACCD85AF3F3,CUST000793,credit,****4562,11618.59,11618.59,active,2019-01-21T12:26:01.093356
ACC1D473BC7,CUST000794,credit,****9670,30883.22,30883.22,active,2020-02-15T02:05:22.111421
ACC8924C455,CUST000795,credit,****1787,44509.65,44509.65,active,2025-09-19T11:28:48.161133
ACC36E5BC27,CUST000796,savings,****7479,30312.39,30312.39,active,2021-10-09T12:49:19.408743
ACC6DF1346F,CUST000796,credit,****7105,14239.88,14239.88,active,2021-11-14T23:26:58.353527
ACC98A2EC4C,CUST000797,checking,****3148,18301.14,18301.14,active,2019-01-07T20:54:03.560478
ACC0642F459,CUST000798,checking,****9465,18390.46,18390.46,active,2018-12-23T04:37:41.770990
ACC79C84FAA,CUST000798,savings,****5218,15454.04,15454.04,active,2020-04-20T18:48:23.785992
ACC72C317CF,CUST000799,checking,****9451,17053.85,17053.85,active,2016-03-05T03:46:12.208848
ACC871F6528,CUST000799,checking,****7815,21827.44,21827.44,active,2023-04-07T22:47:36.363876
ACC92F0696B,CUST000799,credit,****7714,4038.2,4038.2,active,2016-03-29T12:14:32.629246
ACC01CE3D8C,CUST000800,credit,****9752,23951.02,23951.02,active,2015-09-01T06:30:50.972781
ACC0EFFD76A,CUST000800,credit,****4129,33484.82,33484.82,active,2025-03-23T17:47:59.824266
ACCF0D4E11A,CUST000801,credit,****6008,8165.82,8165.82,active,2016-07-18T16:17:48.950941
ACC9F6249FA,CUST000801,savings,****4048,19291.91,19291.91,active,2016-09-21T19:22:39.777636
ACC193D2DDA,CUST000802,savings,****8893,2322.72,2322.72,active,2022-11-14T12:28:47.455745
ACC5CEEF3DB,CUST000802,savings,****5942,28711.27,28711.27,active,2019-03-28T03:40:57.084736
ACCF0F1F4A5,CUST000802,checking,****7060,27903.82,27903.82,active,2018-05-11T18:46:54.415532
ACCA1883C01,CUST000803,savings,****7237,28117.76,28117.76,active,2017-01-25T20:31:02.276595
ACC028F01A3,CUST000803,savings,****8106,43001.47,43001.47,active,2017-12-20T17:24:06.993373
ACC1E855041,CUST000804,checking,****2647,19980.32,19980.32,active,2025-12-14T19:18:06.325618
ACCE99B96D0,CUST000804,credit,****7775,31969.2,31969.2,active,2019-01-02T01:34:48.393058
ACCD6F6B4FD,CUST000804,checking,****7546,13274.35,13274.35,active,2016-04-13T16:33:40.980153
ACCC99F360E,CUST000805,checking,****4726,20931.73,20931.73,active,2025-03-01T01:08:31.991452
ACC4B96EC47,CUST000805,credit,****5105,3175.78,3175.78,active,2020-06-03T03:23:22.712560
ACC89CE1161,CUST000806,savings,****9490,44284.63,44284.63,active,2025-01-12T03:01:32.969803
ACCD9799885,CUST000807,credit,****6964,25880.8,25880.8,active,2017-01-24T15:45:33.030266
ACC213DF2D9,CUST000808,checking,****7137,45654.64,45654.64,active,2023-09-05T11:41:36.635205
ACC1CAD3DA4,CUST000809,checking,****8057,16628.82,16628.82,active,2022-08-27T19:50:29.265792
ACCF5E66B82,CUST000809,checking,****5976,32496.89,32496.89,active,2023-01-06T02:12:34.706361
ACCAC948576,CUST000809,savings,****9393,46346.13,46346.13,active,2020-02-04T00:08:12.179228
ACC1E838AFA,CUST000810,credit,****5113,9459.98,9459.98,active,2019-07-01T08:58:55.017395
ACCD82FA65E,CUST000810,credit,****1197,13082.03,13082.03,active,2020-02-24T16:03:50.174107
ACC0BB5BF0B,CUST000811,credit,****6887,22093.11,22093.11,active,2025-03-17T03:53:23.666097
ACC0BAF63AF,CUST000811,checking,****1936,19649.52,19649.52,active,2021-08-18T00:37:13.406033
ACC66B134E9,CUST000812,savings,****1176,34651.21,34651.21,active,2017-05-28T23:48:29.258195
ACC7DD83B97,CUST000812,savings,****2893,48372.16,48372.16,active,2016-08-04T06:01:18.664838
ACCB6846710,CUST000813,checking,****6425,23608.56,23608.56,active,2018-12-24T11:55:40.156752
ACCF90B4437,CUST000814,credit,****1705,41094.3,41094.3,active,2023-06-04T05:09:02.939817
ACCDFA05DCE,CUST000814,savings,****2504,43039.56,43039.56,active,2021-05-07T10:26:49.899043
ACCA952A4F7,CUST000814,credit,****4949,9551.12,9551.12,active,2023-08-02T23:39:52.490975
ACC8D26E290,CUST000815,credit,****1487,31586.96,31586.96,active,2022-05-13T14:51:03.778928
ACCD47BCA31,CUST000816,savings,****6224,5885.3,5885.3,active,2022-01-29T15:41:13.493518
ACC08C7C580,CUST000817,credit,****7302,16264.3,16264.3,active,2018-01-21T03:30:20.693955
ACC753B7502,CUST000818,checking,****7255,16050.55,16050.55,active,2022-04-14T01:15:10.090386
ACCF7718141,CUST000818,checking,****1517,43906.81,43906.81,active,2024-01-15T10:31:22.206924
ACC5C9BE908,CUST000819,savings,****4185,25473.82,25473.82,active,2017-01-26T01:24:05.044690
ACCDB2D392E,CUST000819,credit,****1638,4652.75,4652.75,active,2024-06-25T16:22:44.413585
ACCCF9001CC,CUST000819,savings,****9342,43067.32,43067.32,active,2019-04-03T13:19:23.676360
ACC88A99EF8,CUST000820,savings,****1575,12278.54,12278.54,active,2021-09-08T14:38:52.209821
ACC217D11CA,CUST000820,credit,****7701,17410.56,17410.56,active,2018-09-28T00:37:03.222164
ACC8F9CBCD0,CUST000821,checking,****5391,10690.66,10690.66,active,2021-06-08T01:25:40.555170
ACCC8BDE62B,CUST000821,checking,****4463,24498.51,24498.51,active,2023-08-09T12:05:43.249497
ACCAA2D9889,CUST000821,checking,****4283,36802.96,36802.96,active,2022-06-25T16:01:37.420624
ACC14DC6BF4,CUST000822,credit,****4343,48914.23,48914.23,active,2019-12-13T12:50:56.443199
ACCB82870FB,CUST000823,checking,****3412,8349.76,8349.76,active,2018-04-16T07:57:48.368995
ACCBC795074,CUST000823,savings,****4156,49289.99,49289.99,active,2019-04-12T11:13:38.231916
ACC62DA0348,CUST000824,checking,****5877,15166.76,15166.76,active,2016-11-13T17:50:51.237859
ACC082F3D1C,CUST000824,savings,****1085,37505.41,37505.41,active,2022-05-16T07:10:49.249722
ACC923E167C,CUST000825,savings,****4465,9096.35,9096.35,active,2019-01-24T15:50:55.486400
ACC2BADFF14,CUST000825,credit,****2070,38166.09,38166.09,active,2018-08-09T14:46:20.963725
ACCB2DC3F9E,CUST000826,savings,****6919,35064.76,35064.76,active,2021-06-22T05:34:27.282886
ACC9C4A6CAF,CUST000826,credit,****8439,49066.79,49066.79,active,2023-08-14T11:26:41.246940
ACC76FF461B,CUST000827,savings,****4805,8658.47,8658.47,active,2023-03-30T14:09:43.549092
ACC420CC6AB,CUST000827,credit,****5028,39365.32,39365.32,active,2021-10-02T21:15:35.120918
ACCD79FBFC8,CUST000828,checking,****8634,37909.48,37909.48,active,2019-03-07T13:01:56.527942
ACCD1FC8E5F,CUST000828,checking,****9984,1272.64,1272.64,active,2024-10-16T10:47:36.178573
ACC7151CB56,CUST000829,checking,****1035,13462.01,13462.01,active,2018-09-17T18:10:04.554605
ACCDCF40753,CUST000829,credit,****2310,28044.4,28044.4,active,2024-10-15T21:23:11.984775
ACC97521EB5,CUST000829,checking,****4758,21330.88,21330.88,active,2023-11-19T00:46:22.248917
ACCAA551262,CUST000830,credit,****1941,1606.83,1606.83,active,2024-06-08T11:27:35.824084
ACC8655D1F8,CUST000830,checking,****6636,4750.38,4750.38,active,2019-03-06T21:06:43.853983
ACC10B0F784,CUST000830,checking,****5960,6742.71,6742.71,active,2023-03-26T10:06:35.221908
ACC8298640F,CUST000831,checking,****4271,2556.19,2556.19,active,2019-03-14T22:54:23.234911
ACCFE438065,CUST000831,checking,****6202,44621.62,44621.62,active,2018-10-27T08:54:30.860945
ACC53C47B3D,CUST000832,credit,****1837,24477.08,24477.08,active,2022-11-24T22:52:44.084213
ACC468F6EFC,CUST000832,credit,****2791,39447.52,39447.52,active,2018-07-18T14:16:17.288010
ACC3CEAED35,CUST000832,checking,****7228,19612.63,19612.63,active,2019-10-14T08:43:43.209038
ACCD5979CB3,CUST000833,credit,****7772,37494.34,37494.34,active,2021-02-04T16:02:36.368462
ACC0CDA7A4D,CUST000834,savings,****8598,42258.87,42258.87,active,2025-01-29T13:25:35.003879
ACCA642E74B,CUST000834,checking,****3883,33696.93,33696.93,active,2019-03-20T13:39:18.794592
ACC755C9CB0,CUST000834,credit,****3974,15126.41,15126.41,active,2022-03-19T08:37:17.878805
ACC3ACE5332,CUST000835,savings,****1057,6955.81,6955.81,active,2015-12-27T20:18:53.160375
ACC656CE3AF,CUST000836,savings,****9498,10450.02,10450.02,active,2018-03-28T14:35:34.469567
ACCD2578154,CUST000836,checking,****6577,42191.31,42191.31,active,2018-04-18T04:41:46.354955
ACC487C10AD,CUST000836,checking,****5514,15128.54,15128.54,active,2022-11-22T12:15:17.159931
ACC6E6755A1,CUST000837,credit,****8292,29730.18,29730.18,active,2023-08-28T22:22:54.301364
ACCBD2CAC11,CUST000838,savings,****7228,39421.86,39421.86,active,2018-10-24T18:00:53.037408
ACCE2E06CBB,CUST000838,savings,****3288,4839.4,4839.4,active,2015-07-27T12:43:03.554598
ACC27D8D8A6,CUST000838,savings,****4064,35232.69,35232.69,active,2015-01-08T18:47:02.668713
ACCCDF2DBC9,CUST000839,savings,****1520,47795.76,47795.76,active,2015-08-10T13:34:52.954272
ACC5A666602,CUST000839,savings,****3854,43731.64,43731.64,active,2016-01-07T06:27:57.340779
ACCC0C2A4BE,CUST000839,checking,****4756,31280.43,31280.43,active,2019-07-22T05:10:07.702411
ACCAF58EDE0,CUST000840,savings,****7196,48875.99,48875.99,active,2024-08-21T07:48:40.690422
ACCFBFE6052,CUST000841,credit,****9224,34302.79,34302.79,active,2024-08-07T23:59:20.390697
ACC8D44D9DE,CUST000841,credit,****5802,24807.98,24807.98,active,2017-02-15T10:31:18.449084
ACCA199E3B2,CUST000841,checking,****8309,8953.87,8953.87,active,2024-10-18T10:29:39.474168
ACC20DA426F,CUST000842,savings,****7834,3390.85,3390.85,active,2015-06-16T08:54:19.954970
ACC7456FAD4,CUST000843,credit,****1634,33799.64,33799.64,active,2025-02-18T15:26:33.889938
ACC028BE16D,CUST000844,credit,****3766,48549.69,48549.69,active,2019-10-07T03:06:05.366040
ACC93AE87D3,CUST000844,checking,****5615,43589.21,43589.21,active,2025-10-01T02:28:33.099349
ACC6542C894,CUST000845,credit,****9271,21111.9,21111.9,active,2019-10-16T11:40:59.504853
ACCBF44D2E6,CUST000846,credit,****6268,25557.49,25557.49,active,2018-06-01T10:21:14.062012
ACC01ACAF94,CUST000846,savings,****1036,9620.41,9620.41,active,2018-07-10T23:50:27.324585
ACCB94F5D6E,CUST000846,credit,****7929,22693.36,22693.36,active,2021-02-28T04:37:00.546510
ACCE85A4EBE,CUST000847,checking,****6050,10023.93,10023.93,active,2015-04-08T21:37:36.036304
ACC5F62B6C2,CUST000847,savings,****7962,14981.99,14981.99,active,2024-06-09T02:57:58.061376
ACC1C35CB5E,CUST000848,credit,****3496,48975.16,48975.16,active,2025-03-28T06:32:36.684130
ACC5340DC57,CUST000849,savings,****6716,36642.46,36642.46,active,2024-10-06T05:58:20.374665
ACCD6E1D00B,CUST000849,checking,****3916,49693.45,49693.45,active,2016-09-21T10:39:55.943285
ACCAD2A0AD8,CUST000850,credit,****1945,27851.82,27851.82,active,2021-01-17T07:48:36.251588
ACC36E9CE80,CUST000850,checking,****8521,9802.28,9802.28,active,2021-03-12T22:34:17.472891
ACCF14777B0,CUST000850,credit,****9727,31052.1,31052.1,active,2017-08-29T06:28:20.794158
ACC4192DFCD,CUST000851,savings,****2220,20859.2,20859.2,active,2017-07-25T13:00:50.750575
ACCB9719E46,CUST000852,checking,****9505,17252.48,17252.48,active,2015-08-24T16:17:43.978706
ACCED11926B,CUST000852,savings,****5540,4151.15,4151.15,active,2022-05-15T00:26:49.030402
ACCF6638DBA,CUST000852,credit,****8071,48365.25,48365.25,active,2017-01-26T19:52:43.697705
ACC4F63BBDB,CUST000853,credit,****1503,5737.76,5737.76,active,2019-12-24T02:40:20.238853
ACC9F363A1C,CUST000854,checking,****9346,43170.03,43170.03,active,2024-06-30T19:01:14.478480
ACCD38B2623,CUST000855,checking,****6831,6431.71,6431.71,active,2025-06-19T11:10:49.659505
ACCCA6A1373,CUST000855,checking,****3468,28073.83,28073.83,active,2016-05-29T01:51:00.423400
ACC6F28A696,CUST000856,checking,****9693,18875.24,18875.24,active,2016-04-12T04:59:21.448661
ACC013B982E,CUST000856,checking,****1423,23134.21,23134.21,active,2018-07-15T10:50:44.047059
ACCABE4B5EE,CUST000856,credit,****5331,14540.28,14540.28,active,2015-11-04T14:58:16.765006
ACC2C224DF8,CUST000857,savings,****9597,35858.82,35858.82,active,2016-08-25T00:24:18.210949
ACC0CE42395,CUST000857,credit,****2697,32793.51,32793.51,active,2017-01-05T03:40:30.398824
ACC06800068,CUST000857,savings,****5550,45399.12,45399.12,active,2023-06-25T14:43:17.262392
ACCC8BAFD66,CUST000858,credit,****9804,28322.08,28322.08,active,2017-09-20T18:30:05.743997
ACCC1E2F921,CUST000858,savings,****4381,38672.77,38672.77,active,2024-06-22T20:01:34.590848
ACC9BEDBDDF,CUST000859,savings,****2320,10703.1,10703.1,active,2022-12-30T02:32:50.343154
ACC32AA2334,CUST000859,checking,****1110,6847.16,6847.16,active,2024-02-16T11:12:28.145678
ACCCFB0FF1D,CUST000859,savings,****5855,5954.22,5954.22,active,2024-02-08T03:31:49.971359
ACCE4CFAB2D,CUST000860,credit,****4187,9101.01,9101.01,active,2015-01-19T23:13:05.374505
ACCE0E1F8C1,CUST000861,checking,****3512,24286.68,24286.68,active,2025-05-11T04:46:48.689354
ACC83D96A87,CUST000862,savings,****3010,7724.23,7724.23,active,2020-10-29T13:32:10.486540
ACC13F58367,CUST000862,savings,****6124,10976.45,10976.45,active,2019-08-09T20:34:27.644909
ACCCBA09EA8,CUST000862,checking,****6866,49322.2,49322.2,active,2024-09-10T05:04:51.910790
ACC290498F6,CUST000863,credit,****3235,39782.32,39782.32,active,2022-08-15T18:28:36.628054
ACCB6F9EC2C,CUST000863,savings,****6556,6097.37,6097.37,active,2022-09-07T13:54:54.107605
ACCE8EED4E2,CUST000864,credit,****8002,32291.37,32291.37,active,2021-02-23T07:29:13.334071
ACC527BE5E4,CUST000864,checking,****5985,34661.0,34661.0,active,2017-04-26T20:02:08.461443
ACC872B3B56,CUST000865,credit,****7330,27745.77,27745.77,active,2018-06-02T06:46:34.459790
ACC1291AA76,CUST000865,savings,****8777,38037.53,38037.53,active,2016-11-10T16:32:06.815115
ACC72F46C64,CUST000865,savings,****2086,25407.21,25407.21,active,2017-12-11T06:18:52.064736
ACC4DC9F344,CUST000866,checking,****6115,20551.96,20551.96,active,2018-03-27T13:40:45.782927
ACCA7A9BE28,CUST000866,checking,****4289,48319.71,48319.71,active,2015-04-07T11:55:57.589503
ACCB7E5D6CE,CUST000867,checking,****7390,7015.32,7015.32,active,2017-12-20T05:04:08.288713
ACCFF29AEF5,CUST000867,savings,****3107,49969.27,49969.27,active,2025-06-30T11:47:21.238026
ACC68F3A28A,CUST000868,savings,****9957,13234.39,13234.39,active,2017-03-08T18:34:36.913098
ACC12603E8F,CUST000868,checking,****2155,1972.89,1972.89,active,2023-06-12T22:43:17.454438
ACCF51679F8,CUST000869,savings,****9881,15163.8,15163.8,active,2018-02-17T00:44:53.376375
ACCDAB36366,CUST000870,credit,****4034,32170.97,32170.97,active,2018-11-07T15:17:54.064161
ACCF6C8AAE6,CUST000871,savings,****5171,48315.92,48315.92,active,2020-04-19T06:12:37.649849
ACCFE98FF13,CUST000872,savings,****3455,36801.72,36801.72,active,2019-04-04T12:43:42.302190
ACCD75A72F7,CUST000872,credit,****2214,3996.48,3996.48,active,2024-04-06T17:47:56.841110
ACC81CF05D4,CUST000873,checking,****7007,8867.1,8867.1,active,2021-10-31T21:38:05.714093
ACC184BE875,CUST000874,checking,****1448,13608.01,13608.01,active,2019-08-28T13:27:50.384037
ACC19C6A0FC,CUST000874,savings,****1853,45233.3,45233.3,active,2023-01-22T02:28:47.824690
ACC0DAD5AC5,CUST000874,checking,****3392,45279.87,45279.87,active,2018-04-04T17:02:26.443385
ACC09D962B8,CUST000875,checking,****1408,24147.93,24147.93,active,2019-01-24T02:23:38.209290
ACCDBD4B91B,CUST000875,credit,****7515,48633.1,48633.1,active,2017-03-16T07:48:37.933504
ACC093CC6F3,CUST000875,savings,****6765,17730.64,17730.64,active,2023-04-26T20:33:24.177984
ACCCE9FE0D7,CUST000876,savings,****2320,45831.33,45831.33,active,2023-03-15T23:56:44.765505
ACCF48698E9,CUST000876,savings,****7920,13302.07,13302.07,active,2019-01-29T00:46:07.458622
ACCFE60DBDC,CUST000877,checking,****9262,45214.64,45214.64,active,2021-09-09T23:45:18.815690
ACC108A146A,CUST000877,credit,****1042,1752.68,1752.68,active,2023-01-11T07:34:44.406376
ACC010DCA35,CUST000877,savings,****3381,12267.54,12267.54,active,2023-03-28T13:47:04.793840
ACCB1118CC9,CUST000878,checking,****3961,16934.02,16934.02,active,2015-11-02T12:14:03.051324
ACC257B10C8,CUST000878,checking,****4829,28638.96,28638.96,active,2021-08-24T01:31:57.902916
ACC5D6D50D2,CUST000878,savings,****6997,26037.66,26037.66,active,2019-09-05T23:36:43.595703
ACC2665F9A3,CUST000879,checking,****8465,37762.92,37762.92,active,2024-12-27T13:53:58.316397
ACCA04ED276,CUST000880,savings,****6749,43859.16,43859.16,active,2017-12-03T18:18:12.071698
ACC59998BA4,CUST000880,credit,****9703,12050.37,12050.37,active,2018-10-30T13:39:18.138402
ACC6854B3A0,CUST000880,credit,****3882,24486.32,24486.32,active,2015-05-15T07:56:29.424866
ACC06B81081,CUST000881,savings,****7894,41470.74,41470.74,active,2015-04-22T00:22:46.240414
ACC5C9CDCDC,CUST000882,credit,****1372,14323.76,14323.76,active,2016-02-03T21:49:43.113630
ACCECAAD567,CUST000882,credit,****9883,21768.31,21768.31,active,2018-10-05T02:56:30.821860
ACC48C32FBA,CUST000882,credit,****3059,25041.81,25041.81,active,2016-01-11T23:40:18.561089
ACC84BF3A87,CUST000883,savings,****3196,7290.4,7290.4,active,2021-10-07T20:09:58.113133
ACC0A4DEBF9,CUST000884,checking,****7498,30231.85,30231.85,active,2024-08-29T19:11:59.717155
ACC48E1EFCC,CUST000884,savings,****3354,36486.12,36486.12,active,2023-11-07T21:15:19.473176
ACCCE17E41E,CUST000884,savings,****8398,45369.12,45369.12,active,2021-06-14T22:32:15.511631
ACC8461CDF2,CUST000885,savings,****5249,39589.68,39589.68,active,2022-09-10T11:34:32.871686
ACC5F71E017,CUST000886,checking,****6574,39850.71,39850.71,active,2020-01-27T11:23:16.449143
ACCF71A49E4,CUST000886,checking,****3869,27522.24,27522.24,active,2022-03-06T07:07:01.607933
ACCF351DCB4,CUST000886,credit,****6755,5848.62,5848.62,active,2021-12-05T16:42:24.204025
ACC0B83EDD8,CUST000887,credit,****7291,20958.95,20958.95,active,2021-08-20T15:16:12.225722
ACC63FD0CA8,CUST000888,checking,****2705,38406.41,38406.41,active,2020-06-13T03:14:15.631705
ACCDC1C3D8B,CUST000888,savings,****9518,49815.39,49815.39,active,2024-07-25T03:54:32.938771
ACCCE434BAC,CUST000889,checking,****6448,48936.84,48936.84,active,2019-09-10T23:47:39.188914
ACC8FA7A6D1,CUST000890,checking,****6117,15867.93,15867.93,active,2016-04-22T08:34:17.202587
ACC7E8C2CAF,CUST000891,credit,****3795,46494.78,46494.78,active,2015-05-17T01:05:51.791531
ACC96CA22DE,CUST000891,savings,****1688,13334.22,13334.22,active,2018-01-09T16:58:13.886662
ACC741D93CD,CUST000891,checking,****3930,37247.16,37247.16,active,2023-02-27T16:35:08.808269
ACCDE33639E,CUST000892,checking,****5062,33583.33,33583.33,active,2023-09-07T22:09:08.796444
ACC2EE7D703,CUST000892,credit,****7802,7597.26,7597.26,active,2015-12-09T00:44:09.622440
